image_id,cat_id,cat_label
M90802146,Q95965839,George Floyd protests
M90830065,Q95965839,George Floyd protests
M90741849,Q95965839,George Floyd protests
M90776330,Q95965839,George Floyd protests
M90830075,Q95965839,George Floyd protests
M90776261,Q95965839,George Floyd protests
M90807691,Q95965839,George Floyd protests
M90801895,Q95965839,George Floyd protests
M90873631,Q95965839,George Floyd protests
M90802072,Q95965839,George Floyd protests
M91005334,Q95965839,George Floyd protests
M90873636,Q95965839,George Floyd protests
M90802120,Q95965839,George Floyd protests
M90862605,Q95965839,George Floyd protests
M90802199,Q95965839,George Floyd protests
M90830326,Q95965839,George Floyd protests
M90807328,Q95965839,George Floyd protests
M90873640,Q95965839,George Floyd protests
M90741834,Q95965839,George Floyd protests
M90823096,Q95965839,George Floyd protests
M90776287,Q95965839,George Floyd protests
M90877203,Q95965839,George Floyd protests
M90899066,Q95965839,George Floyd protests
M90742440,Q95965839,George Floyd protests
M90776340,Q95965839,George Floyd protests
M90776293,Q95965839,George Floyd protests
M91004497,Q95965839,George Floyd protests
M90830112,Q95965839,George Floyd protests
M90830347,Q95965839,George Floyd protests
M91004494,Q95965839,George Floyd protests
M90833008,Q95965839,George Floyd protests
M90802144,Q95965839,George Floyd protests
M90823248,Q95965839,George Floyd protests
M90802183,Q95965839,George Floyd protests
M90801921,Q95965839,George Floyd protests
M91004530,Q95965839,George Floyd protests
M90802192,Q95965839,George Floyd protests
M90830049,Q95965839,George Floyd protests
M90862582,Q95965839,George Floyd protests
M90802011,Q95965839,George Floyd protests
M91023429,Q95965839,George Floyd protests
M120238820,Q95965839,George Floyd protests
M90743717,Q95965839,George Floyd protests
M90802140,Q95965839,George Floyd protests
M90874086,Q95965839,George Floyd protests
M90830280,Q95965839,George Floyd protests
M90802175,Q95965839,George Floyd protests
M91004523,Q95965839,George Floyd protests
M90807322,Q95965839,George Floyd protests
M120014722,Q95965839,George Floyd protests
M90823234,Q95965839,George Floyd protests
M90776038,Q95965839,George Floyd protests
M90830052,Q95965839,George Floyd protests
M90848542,Q95965839,George Floyd protests
M90742456,Q95965839,George Floyd protests
M90741846,Q95965839,George Floyd protests
M90874075,Q95965839,George Floyd protests
M90899076,Q95965839,George Floyd protests
M90807331,Q95965839,George Floyd protests
M91005326,Q95965839,George Floyd protests
M90743725,Q95965839,George Floyd protests
M90742511,Q95965839,George Floyd protests
M90741819,Q95965839,George Floyd protests
M90776488,Q95965839,George Floyd protests
M90802215,Q95965839,George Floyd protests
M90823264,Q95965839,George Floyd protests
M90830050,Q95965839,George Floyd protests
M90801964,Q95965839,George Floyd protests
M90823230,Q95965839,George Floyd protests
M91033410,Q95965839,George Floyd protests
M90776306,Q95965839,George Floyd protests
M90862611,Q95965839,George Floyd protests
M90801994,Q95965839,George Floyd protests
M90862629,Q95965839,George Floyd protests
M90862597,Q95965839,George Floyd protests
M90776337,Q95965839,George Floyd protests
M90808290,Q95965839,George Floyd protests
M90950040,Q95965839,George Floyd protests
M91005329,Q95965839,George Floyd protests
M90807000,Q95965839,George Floyd protests
M92837967,Q95965839,George Floyd protests
M120238813,Q95965839,George Floyd protests
M91001031,Q95965839,George Floyd protests
M90802060,Q95965839,George Floyd protests
M90807005,Q95965839,George Floyd protests
M90805749,Q95965839,George Floyd protests
M90830205,Q95965839,George Floyd protests
M90830150,Q95965839,George Floyd protests
M90802198,Q95965839,George Floyd protests
M90830171,Q95965839,George Floyd protests
M91595907,Q95965839,George Floyd protests
M91005333,Q95965839,George Floyd protests
M90829981,Q95965839,George Floyd protests
M120238809,Q95965839,George Floyd protests
M90805751,Q95965839,George Floyd protests
M90899061,Q95965839,George Floyd protests
M91004545,Q95965839,George Floyd protests
M90862549,Q95965839,George Floyd protests
M90801919,Q95965839,George Floyd protests
M90830252,Q95965839,George Floyd protests
M90802190,Q95965839,George Floyd protests
M90743735,Q95965839,George Floyd protests
M90802056,Q95965839,George Floyd protests
M90801881,Q95965839,George Floyd protests
M91387549,Q95965839,George Floyd protests
M90830009,Q95965839,George Floyd protests
M90743691,Q95965839,George Floyd protests
M120238822,Q95965839,George Floyd protests
M91005322,Q95965839,George Floyd protests
M90848548,Q95965839,George Floyd protests
M90826392,Q95965839,George Floyd protests
M90886905,Q95965839,George Floyd protests
M90848547,Q95965839,George Floyd protests
M90829938,Q95965839,George Floyd protests
M90776385,Q95965839,George Floyd protests
M90862559,Q95965839,George Floyd protests
M90886901,Q95965839,George Floyd protests
M90841323,Q95965839,George Floyd protests
M90801959,Q95965839,George Floyd protests
M91023436,Q95965839,George Floyd protests
M90810020,Q95965839,George Floyd protests
M90802047,Q95965839,George Floyd protests
M90906899,Q95965839,George Floyd protests
M90802159,Q95965839,George Floyd protests
M90862606,Q95965839,George Floyd protests
M90776300,Q95965839,George Floyd protests
M90830162,Q95965839,George Floyd protests
M90741568,Q95965839,George Floyd protests
M90874102,Q95965839,George Floyd protests
M90862552,Q95965839,George Floyd protests
M90823257,Q95965839,George Floyd protests
M90873630,Q95965839,George Floyd protests
M90862631,Q95965839,George Floyd protests
M90841324,Q95965839,George Floyd protests
M90807026,Q95965839,George Floyd protests
M90802029,Q95965839,George Floyd protests
M90801991,Q95965839,George Floyd protests
M90776228,Q95965839,George Floyd protests
M90741815,Q95965839,George Floyd protests
M90874077,Q95965839,George Floyd protests
M90830196,Q95965839,George Floyd protests
M90776501,Q95965839,George Floyd protests
M90776258,Q95965839,George Floyd protests
M90830257,Q95965839,George Floyd protests
M90776568,Q95965839,George Floyd protests
M91001801,Q95965839,George Floyd protests
M90776028,Q95965839,George Floyd protests
M90802142,Q95965839,George Floyd protests
M90802171,Q95965839,George Floyd protests
M90830017,Q95965839,George Floyd protests
M90802019,Q95965839,George Floyd protests
M90866911,Q95965839,George Floyd protests
M91033388,Q95965839,George Floyd protests
M90802196,Q95965839,George Floyd protests
M90829945,Q95965839,George Floyd protests
M90776280,Q95965839,George Floyd protests
M90830185,Q95965839,George Floyd protests
M90686862,Q95965839,George Floyd protests
M91004479,Q95965839,George Floyd protests
M90862538,Q95965839,George Floyd protests
M90742432,Q95965839,George Floyd protests
M90743754,Q95965839,George Floyd protests
M90823274,Q95965839,George Floyd protests
M120014723,Q95965839,George Floyd protests
M90743803,Q95965839,George Floyd protests
M90806999,Q95965839,George Floyd protests
M90802193,Q95965839,George Floyd protests
M90805750,Q95965839,George Floyd protests
M90878924,Q95965839,George Floyd protests
M90802102,Q95965839,George Floyd protests
M90807329,Q95965839,George Floyd protests
M91158096,Q95965839,George Floyd protests
M90743655,Q95965839,George Floyd protests
M90823270,Q95965839,George Floyd protests
M90830224,Q95965839,George Floyd protests
M90807006,Q95965839,George Floyd protests
M90802158,Q95965839,George Floyd protests
M91001048,Q95965839,George Floyd protests
M90832995,Q95965839,George Floyd protests
M91001062,Q95965839,George Floyd protests
M90743705,Q95965839,George Floyd protests
M90802148,Q95965839,George Floyd protests
M90743675,Q95965839,George Floyd protests
M90830027,Q95965839,George Floyd protests
M90830060,Q95965839,George Floyd protests
M90801905,Q95965839,George Floyd protests
M90802179,Q95965839,George Floyd protests
M90830176,Q95965839,George Floyd protests
M90802150,Q95965839,George Floyd protests
M90802209,Q95965839,George Floyd protests
M93204606,Q95965839,George Floyd protests
M90830293,Q95965839,George Floyd protests
M90807313,Q95965839,George Floyd protests
M90776467,Q95965839,George Floyd protests
M90801916,Q95965839,George Floyd protests
M90802139,Q95965839,George Floyd protests
M90801599,Q95965839,George Floyd protests
M90862547,Q95965839,George Floyd protests
M90886907,Q95965839,George Floyd protests
M90823241,Q95965839,George Floyd protests
M120238815,Q95965839,George Floyd protests
M90810059,Q95965839,George Floyd protests
M90802004,Q95965839,George Floyd protests
M90823074,Q95965839,George Floyd protests
M91033400,Q95965839,George Floyd protests
M90810058,Q95965839,George Floyd protests
M90906904,Q95965839,George Floyd protests
M90807341,Q95965839,George Floyd protests
M90830273,Q95965839,George Floyd protests
M90742536,Q95965839,George Floyd protests
M90742277,Q95965839,George Floyd protests
M90829972,Q95965839,George Floyd protests
M90862572,Q95965839,George Floyd protests
M90874084,Q95965839,George Floyd protests
M90862678,Q95965839,George Floyd protests
M90807011,Q95965839,George Floyd protests
M90862600,Q95965839,George Floyd protests
M90810024,Q95965839,George Floyd protests
M90802119,Q95965839,George Floyd protests
M90807664,Q95965839,George Floyd protests
M90814360,Q95965839,George Floyd protests
M90802064,Q95965839,George Floyd protests
M90823101,Q95965839,George Floyd protests
M90862618,Q95965839,George Floyd protests
M90841123,Q95965839,George Floyd protests
M90741820,Q95965839,George Floyd protests
M90830268,Q95965839,George Floyd protests
M90743731,Q95965839,George Floyd protests
M90830233,Q95965839,George Floyd protests
M91001024,Q95965839,George Floyd protests
M90802022,Q95965839,George Floyd protests
M120238818,Q95965839,George Floyd protests
M120238826,Q95965839,George Floyd protests
M90776288,Q95965839,George Floyd protests
M90802024,Q95965839,George Floyd protests
M90801904,Q95965839,George Floyd protests
M90876067,Q95965839,George Floyd protests
M90776239,Q95965839,George Floyd protests
M90810018,Q95965839,George Floyd protests
M90829976,Q95965839,George Floyd protests
M91001051,Q95965839,George Floyd protests
M90830197,Q95965839,George Floyd protests
M90776313,Q95965839,George Floyd protests
M90832994,Q95965839,George Floyd protests
M90802124,Q95965839,George Floyd protests
M90686856,Q95965839,George Floyd protests
M91033429,Q95965839,George Floyd protests
M90841286,Q95965839,George Floyd protests
M90886896,Q95965839,George Floyd protests
M90741832,Q95965839,George Floyd protests
M105098567,Q95965839,George Floyd protests
M91033432,Q95965839,George Floyd protests
M120014724,Q95965839,George Floyd protests
M91001057,Q95965839,George Floyd protests
M90801880,Q95965839,George Floyd protests
M90807685,Q95965839,George Floyd protests
M90772768,Q95965839,George Floyd protests
M90830119,Q95965839,George Floyd protests
M91004538,Q95965839,George Floyd protests
M90807668,Q95965839,George Floyd protests
M91310272,Q95965839,George Floyd protests
M90742278,Q95965839,George Floyd protests
M90830114,Q95965839,George Floyd protests
M90776221,Q95965839,George Floyd protests
M90830069,Q95965839,George Floyd protests
M90823109,Q95965839,George Floyd protests
M90776539,Q95965839,George Floyd protests
M90801960,Q95965839,George Floyd protests
M90776645,Q95965839,George Floyd protests
M90802028,Q95965839,George Floyd protests
M90873622,Q95965839,George Floyd protests
M91004500,Q95965839,George Floyd protests
M90823231,Q95965839,George Floyd protests
M90829980,Q95965839,George Floyd protests
M91004525,Q95965839,George Floyd protests
M90807248,Q95965839,George Floyd protests
M90830299,Q95965839,George Floyd protests
M90801900,Q95965839,George Floyd protests
M91001033,Q95965839,George Floyd protests
M90830298,Q95965839,George Floyd protests
M90862554,Q95965839,George Floyd protests
M90776301,Q95965839,George Floyd protests
M90823266,Q95965839,George Floyd protests
M90874101,Q95965839,George Floyd protests
M90801966,Q95965839,George Floyd protests
M90830097,Q95965839,George Floyd protests
M91004495,Q95965839,George Floyd protests
M120238828,Q95965839,George Floyd protests
M90830307,Q95965839,George Floyd protests
M91005083,Q95965839,George Floyd protests
M90802129,Q95965839,George Floyd protests
M90744104,Q95965839,George Floyd protests
M90802008,Q95965839,George Floyd protests
M90801886,Q95965839,George Floyd protests
M90802163,Q95965839,George Floyd protests
M90874085,Q95965839,George Floyd protests
M90867872,Q95965839,George Floyd protests
M90802036,Q95965839,George Floyd protests
M90849966,Q95965839,George Floyd protests
M90862541,Q95965839,George Floyd protests
M91033412,Q95965839,George Floyd protests
M90807301,Q95965839,George Floyd protests
M90801926,Q95965839,George Floyd protests
M91001061,Q95965839,George Floyd protests
M90744796,Q95965839,George Floyd protests
M90802176,Q95965839,George Floyd protests
M90830303,Q95965839,George Floyd protests
M90862601,Q95965839,George Floyd protests
M90866916,Q95965839,George Floyd protests
M90802052,Q95965839,George Floyd protests
M90801936,Q95965839,George Floyd protests
M90807289,Q95965839,George Floyd protests
M90830276,Q95965839,George Floyd protests
M90743720,Q95965839,George Floyd protests
M90802046,Q95965839,George Floyd protests
M90802025,Q95965839,George Floyd protests
M90862593,Q95965839,George Floyd protests
M90776274,Q95965839,George Floyd protests
M90802114,Q95965839,George Floyd protests
M90807295,Q95965839,George Floyd protests
M90801592,Q95965839,George Floyd protests
M90776654,Q95965839,George Floyd protests
M90802065,Q95965839,George Floyd protests
M90776324,Q95965839,George Floyd protests
M90841079,Q95965839,George Floyd protests
M90776576,Q95965839,George Floyd protests
M90832983,Q95965839,George Floyd protests
M90743679,Q95965839,George Floyd protests
M90802174,Q95965839,George Floyd protests
M90830106,Q95965839,George Floyd protests
M90862551,Q95965839,George Floyd protests
M90776034,Q95965839,George Floyd protests
M91001050,Q95965839,George Floyd protests
M90776225,Q95965839,George Floyd protests
M90862574,Q95965839,George Floyd protests
M90801596,Q95965839,George Floyd protests
M90776461,Q95965839,George Floyd protests
M90823226,Q95965839,George Floyd protests
M90802112,Q95965839,George Floyd protests
M90742384,Q95965839,George Floyd protests
M90862619,Q95965839,George Floyd protests
M90827973,Q95965839,George Floyd protests
M90802003,Q95965839,George Floyd protests
M90801943,Q95965839,George Floyd protests
M91595909,Q95965839,George Floyd protests
M90741842,Q95965839,George Floyd protests
M90801896,Q95965839,George Floyd protests
M90886898,Q95965839,George Floyd protests
M90801972,Q95965839,George Floyd protests
M90802161,Q95965839,George Floyd protests
M91004482,Q95965839,George Floyd protests
M90830092,Q95965839,George Floyd protests
M90830006,Q95965839,George Floyd protests
M91001025,Q95965839,George Floyd protests
M90830337,Q95965839,George Floyd protests
M90830399,Q95965839,George Floyd protests
M90810061,Q95965839,George Floyd protests
M90741825,Q95965839,George Floyd protests
M90862590,Q95965839,George Floyd protests
M90841329,Q95965839,George Floyd protests
M91004488,Q95965839,George Floyd protests
M90862569,Q95965839,George Floyd protests
M93155578,Q95965839,George Floyd protests
M90823078,Q95965839,George Floyd protests
M90841085,Q95965839,George Floyd protests
M91033399,Q95965839,George Floyd protests
M90830024,Q95965839,George Floyd protests
M91001040,Q95965839,George Floyd protests
M104820236,Q95965839,George Floyd protests
M90801953,Q95965839,George Floyd protests
M90807293,Q95965839,George Floyd protests
M90793936,Q95965839,George Floyd protests
M90897622,Q95965839,George Floyd protests
M90823259,Q95965839,George Floyd protests
M91033408,Q95965839,George Floyd protests
M90743670,Q95965839,George Floyd protests
M91001036,Q95965839,George Floyd protests
M90830034,Q95965839,George Floyd protests
M90802203,Q95965839,George Floyd protests
M90802010,Q95965839,George Floyd protests
M90686863,Q95965839,George Floyd protests
M90830120,Q95965839,George Floyd protests
M91001060,Q95965839,George Floyd protests
M90801939,Q95965839,George Floyd protests
M120238810,Q95965839,George Floyd protests
M90833009,Q95965839,George Floyd protests
M90810033,Q95965839,George Floyd protests
M90801967,Q95965839,George Floyd protests
M91077592,Q95965839,George Floyd protests
M90802087,Q95965839,George Floyd protests
M90802034,Q95965839,George Floyd protests
M90802041,Q95965839,George Floyd protests
M90832993,Q95965839,George Floyd protests
M90823108,Q95965839,George Floyd protests
M90862585,Q95965839,George Floyd protests
M90862617,Q95965839,George Floyd protests
M90802037,Q95965839,George Floyd protests
M90776551,Q95965839,George Floyd protests
M90807663,Q95965839,George Floyd protests
M90801950,Q95965839,George Floyd protests
M90724271,Q95965839,George Floyd protests
M91033427,Q95965839,George Floyd protests
M90776451,Q95965839,George Floyd protests
M90743708,Q95965839,George Floyd protests
M90776396,Q95965839,George Floyd protests
M90776222,Q95965839,George Floyd protests
M90830255,Q95965839,George Floyd protests
M90800248,Q95965839,George Floyd protests
M91001043,Q95965839,George Floyd protests
M90801949,Q95965839,George Floyd protests
M91020420,Q95965839,George Floyd protests
M90802207,Q95965839,George Floyd protests
M90830123,Q95965839,George Floyd protests
M90776229,Q95965839,George Floyd protests
M91001042,Q95965839,George Floyd protests
M91033437,Q95965839,George Floyd protests
M90801597,Q95965839,George Floyd protests
M90802055,Q95965839,George Floyd protests
M90776237,Q95965839,George Floyd protests
M90802075,Q95965839,George Floyd protests
M90743687,Q95965839,George Floyd protests
M90776356,Q95965839,George Floyd protests
M90801974,Q95965839,George Floyd protests
M90802031,Q95965839,George Floyd protests
M90741841,Q95965839,George Floyd protests
M90776281,Q95965839,George Floyd protests
M90874078,Q95965839,George Floyd protests
M91033397,Q95965839,George Floyd protests
M90886894,Q95965839,George Floyd protests
M91001055,Q95965839,George Floyd protests
M90776233,Q95965839,George Floyd protests
M90830238,Q95965839,George Floyd protests
M90776410,Q95965839,George Floyd protests
M90832992,Q95965839,George Floyd protests
M90874074,Q95965839,George Floyd protests
M90899079,Q95965839,George Floyd protests
M90829948,Q95965839,George Floyd protests
M91033401,Q95965839,George Floyd protests
M91004531,Q95965839,George Floyd protests
M120014726,Q95965839,George Floyd protests
M90862588,Q95965839,George Floyd protests
M90866915,Q95965839,George Floyd protests
M91021334,Q95965839,George Floyd protests
M90807308,Q95965839,George Floyd protests
M90830187,Q95965839,George Floyd protests
M90830022,Q95965839,George Floyd protests
M90776295,Q95965839,George Floyd protests
M90744791,Q95965839,George Floyd protests
M91004487,Q95965839,George Floyd protests
M90802084,Q95965839,George Floyd protests
M90776480,Q95965839,George Floyd protests
M90810016,Q95965839,George Floyd protests
M90807338,Q95965839,George Floyd protests
